Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
155,1.95841e-05,1.29231e-05,4.91985e-05,5.17188e-05,5.58537e-07,-4.94141e-06
156,2.30083e-05,3.97339e-06,4.75812e-05,4.16541e-05,4.07074e-06,-1.03188e-05
157,2.49285e-05,-1.11687e-05,4.96956e-05,2.94269e-05,1.3319e-05,-1.43708e-05
158,2.3713e-05,-1.46045e-05,5.19806e-05,2.66346e-05,2.3114e-05,-1.60569e-05
159,2.32723e-05,-1.44802e-06,5.26012e-05,3.44562e-05,2.65658e-05,-1.86693e-05
160,2.30363e-05,1.44119e-05,5.21093e-05,4.13888e-05,2.30804e-05,-2.18466e-05
161,2.23744e-05,1.87834e-05,4.97998e-05,3.9565e-05,1.89846e-05,-2.29494e-05
162,2.31566e-05,1.13099e-05,4.74982e-05,3.16662e-05,1.48718e-05,-2.38279e-05
163,2.36564e-05,-4.54931e-06,4.89619e-05,2.24089e-05,5.02538e-06,-2.72211e-05
164,2.00331e-05,-9.39613e-06,5.39094e-05,1.9784e-05,-9.77261e-06,-2.86103e-05
165,1.441e-05,3.51895e-06,5.70348e-05,2.45028e-05,-2.62257e-05,-1.69771e-05
166,1.26003e-05,1.04949e-05,5.60053e-05,2.77347e-05,-4.25396e-05,-1.82656e-06
167,1.45262e-05,1.09453e-05,5.12715e-05,2.91812e-05,-5.20744e-05,-2.81212e-06
168,1.44233e-05,1.30459e-05,4.57393e-05,3.18378e-05,-4.7603e-05,-1.83762e-05
169,9.58956e-06,1.39186e-05,4.42966e-05,3.14595e-05,-3.44828e-05,-3.57131e-05
170,4.28821e-06,1.21906e-05,4.84206e-05,2.94759e-05,-1.98827e-05,-4.18753e-05
171,3.43603e-06,2.0081e-06,5.1502e-05,2.39773e-05,-6.43161e-06,-3.86496e-05
172,6.08543e-06,-1.15037e-05,4.94066e-05,2.11541e-05,2.63117e-06,-3.32597e-05
173,8.82171e-06,-1.14266e-05,4.56122e-05,2.4422e-05,4.66027e-06,-2.85105e-05
174,9.95999e-06,1.30525e-06,4.4029e-05,2.97578e-05,1.82917e-06,-2.36696e-05
175,7.38055e-06,1.04773e-05,4.5839e-05,3.30602e-05,-1.39898e-07,-1.57943e-05
176,3.21183e-06,1.31765e-05,4.72872e-05,3.26331e-05,6.17032e-06,-9.65547e-06
177,6.25097e-07,4.26111e-06,4.62863e-05,2.98319e-05,1.90909e-05,-8.67247e-06
178,1.1304e-06,-1.13609e-05,4.46769e-05,3.01292e-05,3.05145e-05,-9.98634e-06
179,3.72938e-06,-1.75207e-05,4.28544e-05,3.78733e-05,4.08315e-05,-3.84082e-06
180,5.33559e-06,-9.03631e-06,4.2335e-05,4.62296e-05,4.91266e-05,1.16637e-05
181,5.67669e-06,-1.02505e-06,4.23185e-05,4.84687e-05,5.17541e-05,2.23046e-05
182,6.51816e-06,-3.16088e-06,4.06443e-05,4.53412e-05,4.97969e-05,1.7447e-05
183,6.69328e-06,-1.16198e-05,4.19125e-05,4.1255e-05,4.16514e-05,4.68403e-06
184,5.945e-06,-2.11487e-05,4.90419e-05,3.80248e-05,2.9857e-05,-2.28938e-06
185,7.03671e-06,-2.21183e-05,5.75428e-05,4.1611e-05,2.09745e-05,-4.58405e-07
186,8.28177e-06,-1.33314e-05,6.04291e-05,4.94925e-05,1.52421e-05,3.92728e-06
187,6.92118e-06,-5.78559e-06,5.60409e-05,5.2192e-05,7.87298e-06,3.66607e-06
188,5.3546e-06,-3.57503e-06,4.92343e-05,4.84476e-05,-2.05605e-07,1.65182e-06
189,6.85139e-06,-5.38435e-06,4.51175e-05,4.50472e-05,-3.54871e-06,1.95833e-06
190,9.28449e-06,-1.76613e-05,4.65076e-05,4.13699e-05,2.42591e-06,8.464e-07
191,9.53072e-06,-2.40594e-05,5.01814e-05,3.81004e-05,1.67086e-05,-5.52387e-06
192,6.82565e-06,-1.2575e-05,5.07975e-05,4.04018e-05,3.17294e-05,-9.37088e-06
193,2.25006e-06,-6.45893e-06,4.67403e-05,4.08527e-05,3.95491e-05,-2.95125e-06
194,-1.35422e-06,-9.54702e-06,3.94603e-05,3.84919e-05,3.50014e-05,-2.04848e-06
195,-1.95263e-06,-5.70979e-06,3.31778e-05,3.93292e-05,1.95781e-05,-8.63025e-06
196,-1.63882e-06,9.34234e-09,3.28859e-05,3.91659e-05,2.73928e-06,-1.21022e-05
197,-7.87397e-07,3.63736e-07,3.80426e-05,3.86015e-05,-5.68374e-06,-1.02526e-05
